Opportunity Name,Revenue Type,DT Order ID,Amount After Discount,Renewal Amount this Year,Total Invoice Amount,Close Date,Opportunity Owner,License Ordered
REN 2/6/2021 ADP - Retail Pack via SHI,CRR Retail Renewal,S507976,1995,1995,1995,1/19/2021,Tara Ubbens,Retail - ESEE
REN 2/19/2021 DynaTrace Software Inc. - Retail Pack,CRR Retail Renewal,S508779,1495,1495,1495,1/29/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Derby Supply Chain Solutions - Retail Pack,CRR Retail Renewal,S509822,1495,1495,1495,2/10/2021,Tara Ubbens,Retail - ESEE
REN 3/25/2021 Innovative Edge - Retail Pack,CRR Retail Renewal,S510514,1995,1995,1995,2/17/2021,Tara Ubbens,Retail - ESEE
REN 2/28/2021 Schuman Cheese - Retail Pack,CRR Retail Renewal,S510870,1495,1495,1495,2/22/2021,Tara Ubbens,Retail - ESEE
REN 2/16/2021 OBI Smart Technologies GmbH - Retail Pack,CRR Retail Renewal,S511194,1995,1995,1995,2/26/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Hudson Advisors - Retail Pack,CRR Retail Renewal,S516510,1495,1495,1495,4/30/2021,Tara Ubbens,Retail - ESEE
REN 6/19/2021 Svm Timeguidance Gmbh - Retail,CRR Retail Renewal,S519487,900,900,900,6/8/2021,Tara Ubbens,Retail - ESEE
REN 6/11/2021 Skycom Corporation - Retail Pack,CRR Retail Renewal,S519628,1495,1495,1495,6/9/2021,Tara Ubbens,Retail - ESEE
"REN 6/10/2021 Canal de Comunicaciones Unidas, S.A.U. via Danysoft - Retail",CRR Retail Renewal,S519623,855,855,855,6/9/2021,Tara Ubbens,Retail - ESEE
REN 6/16/2021 GloverTech - Retail,CRR Retail Renewal,S519780,900,900,900,6/11/2021,Tara Ubbens,Retail - ESEE
"REN 7/11/2021 Shimadzu Co., Ltd. - Retail via ComponentSource",CRR Retail Renewal,C495477,450,450,450,6/30/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Nixon Peabody LLP - Retail,CRR Retail Renewal,S520526,900,900,900,6/14/2021,Tara Ubbens,Retail - ESEE
REN 7/10/2021 Ascom - Retail Pack,CRR Retail Renewal,S520239,1495,1495,1495,6/16/2021,Tara Ubbens,Retail - ESEE
REN 6/12/2021 United States district court - Retail Pack,CRR Retail Renewal,S520255,1495,1495,1495,6/17/2021,Tara Ubbens,Retail - ESEE
REN 5/18/2021 The Wellington School - Retail,CRR Retail Renewal,S520293,900,900,900,6/17/2021,Tara Ubbens,Retail - ESEE
W520273 REN 5/28/2021 Paul Martin - Retail,CRR Retail Renewal,W520273,1125,1125,1125,6/17/2021,Tara Ubbens,Retail - ESEE
REN 6/5/2021 First Trust Portfolios - Retail Pack,CRR Retail Renewal,S521441,1995,1995,1995,6/18/2021,Tara Ubbens,Retail - ESEE
REN 7/12/2021 T-Matix - Retail Pack,CRR Retail Renewal,S521510,1495,1495,1495,6/18/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Pathwave  - Retail,CRR Retail Renewal,S520602,1800,1800,1800,6/22/2021,Tara Ubbens,Retail - ESEE
REN 6/7/2021 Lotek Wireless Inc - Retail,CRR Retail Renewal,S520897,900,900,900,6/22/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 E-Medicus AG - Retail Pack,CRR Retail Renewal,S521260,1495,1495,1495,6/29/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Axess Groupe - Retail Pack,CRR Retail Renewal,S521435,1995,1995,1995,6/30/2021,Tara Ubbens,Retail - ESEE
REN 7/31/2021 Kosatec Computer GmbH - Retail Pack,CRR Retail Renewal,S521399,1495,1495,1495,6/30/2021,Tara Ubbens,Retail - ESEE
REN 7/31/2021 Mobisoft Mobile Ordering Solutions - Retail,CRR Retail Renewal,S521494,900,900,900,6/30/2021,Tara Ubbens,Retail - ESEE
REN 7/24/2021 Epoch Solutions Group - Retail Pack,CRR Retail Renewal,S521364,1495,1495,1495,6/30/2021,Tara Ubbens,Retail - ESEE
REN 3/2/2021 Namirial spa - Retail Pack,CRR Retail Renewal,S512267,1495,1495,1495,3/11/2021,Tara Ubbens,Retail - ESEE
REN 6/28/2021 Foresta Sk A.s. - Retail,CRR Retail Renewal,S519050,2250,2250,2250,6/1/2021,Tara Ubbens,Retail - ESEE
REN 6/20/2021 WinMill Software - Retail,CRR Retail Renewal,S519962,900,900,900,6/14/2021,Tara Ubbens,Retail - ESEE
W506827 RENAPI - 12/23/2020 - Holmusk,CRR Retail Renewal,W506827,590,590,590,1/4/2021,Tara Ubbens,Retail - Other
W506808 RENAPI - 1/14/2021 - Teamber,CRR Retail Renewal,W506808,445,445,445,1/4/2021,Tara Ubbens,Retail - Other
W506803 RENAPI - 1/15/2021 - Ruthardt Softwaretechnik GmbH,CRR Retail Renewal,W506803,445,445,445,1/4/2021,Tara Ubbens,Retail - Other
REN 2/26/2021 Braxton Technologies - Retail,CRR Retail Renewal,S506973,667.5,667.5,667.5,1/5/2021,Tara Ubbens,Retail - Other
RENAPI - 1/23/2021 - London Aviation Underwriters,CRR Retail Renewal,S507110,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/23/2021 - Curant Health,CRR Retail Renewal,S507098,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/21/2021 -  Engage Software Solutions,CRR Retail Renewal,S507097,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/29/2021 - KRIWAN Industrieelektronik,CRR Retail Renewal,S507115,890,890,890,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 2/15/2021 - MES Inc,CRR Retail Renewal,S507102,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
REN 1/31/2021 Cingulo - Retail,CRR Retail Renewal,S507052,295,295,295,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/7/2021 - EMatter Technologies Pty Ltd,CRR Retail Renewal,S507062,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
REN 12-9-20 - TCC Software Solutions - UWP x2,CRR Retail Renewal,S507051,890,890,890,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/30/2021 - IDC Herzeliya via Aztek Technologies,CRR Retail Renewal,S507064,445,445,445,1/7/2021,Tara Ubbens,Retail - Other
RENAPI - 1/25/2021 - EP+Co,CRR Retail Renewal,S507275,445,445,445,1/8/2021,Tara Ubbens,Retail - Other
RENAPI - 1/22/2021 - Scheels Sports,CRR Retail Renewal,S507132,445,445,445,1/8/2021,Tara Ubbens,Retail - Other
RENAPI - 1/28/2021 - Mobile Function GmbH,CRR Retail Renewal,S507274,445,445,445,1/8/2021,Tara Ubbens,Retail - Other
RENAPI - 1/22/2021 - Ryomo Systems Xamarin x 1 via ComponentSource,CRR Retail Renewal,C484932,222.5,222.5,222.5,1/8/2021,Tara Ubbens,Retail - Other
Bombardier via Techsoft - blazor - Renewal Split,CRR Retail Renewal,S508028,445,445,1335,1/8/2021,Tara Ubbens,Retail - Other
RENAPI - 1/29/2021 - Rhino Systems SA de CV,CRR Retail Renewal,S507276,585,585,585,1/8/2021,Tara Ubbens,Retail - Other
W507221 RENAPI - 1/19/2021 - Viabl Ltd,CRR Retail Renewal,W507221,445,445,445,1/10/2021,Tara Ubbens,Retail - Other
"RENAPI - 2/11/2021 - QEI, Inc",CRR Retail Renewal,S507286,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
"W507295 RENAPI - 1/20/2021 - Photon Engineering, LLC",CRR Retail Renewal,W507295,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
W507271 RENAPI - 1/28/2021 - Comerso,CRR Retail Renewal,W507271,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
RENAPI - 2/15/2021 - Intelligix IT-Services GmbH,CRR Retail Renewal,S507279,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
REN 2-6-21 Tdnet - Retail,CRR Retail Renewal,S507284,890,890,890,1/11/2021,Tara Ubbens,Retail - Other
W507326 RENAPI - 1/31/2021 - Andrea Bonora,CRR Retail Renewal,W507326,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
RENAPI - 1/25/2021 - Chiyoda System Technologies Corporation Win Forms Source x1 via ComponentSource,CRR Retail Renewal,C484998,292.5,292.5,292.5,1/11/2021,Tara Ubbens,Retail - Other
REN 2/17/2021 Elca Informatik AG - Retail,CRR Retail Renewal,S507304,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
"RENAPI - 1/15/2021 - InfoQuest Systems, Inc.",CRR Retail Renewal,S507440,890,890,890,1/13/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Duradiamond Health,CRR Retail Renewal,S507574,445,445,445,1/13/2021,Tara Ubbens,Retail - Other
W507423 RENAPI - 1/17/2021 - RTE Services/Agora Labs,CRR Retail Renewal,W507423,445,445,445,1/13/2021,Tara Ubbens,Retail - Other
RENAPI - 1/20/2021 - Averna,CRR Retail Renewal,S507448,890,890,890,1/13/2021,Tara Ubbens,Retail - Other
RENAPI - 1/25/2021 - The Yield Technology Solutions Pty Ltd,CRR Retail Renewal,S507454,1780,1780,1780,1/13/2021,Tara Ubbens,Retail - Other
W507450 RENAPI - 12/15/2020 - Provox System Planning GmbH,CRR Retail Renewal,W507450,445,445,445,1/13/2021,Tara Ubbens,Retail - Other
REN 1-26-21 - Stadt Iserlohn - Windows Forms Via ComponentSource,CRR Retail Renewal,C484957,222.5,222.5,222.5,1/13/2021,Tara Ubbens,Retail - Other
W507564 RENAPI - 1/18/2021 - Yedion,CRR Retail Renewal,W507564,445,445,445,1/14/2021,Tara Ubbens,Retail - Other
RENAPI - 1/8/2021 - AGU GmbH & Co,CRR Retail Renewal,S507530,445,445,445,1/14/2021,Tara Ubbens,Retail - Other
W507524 RENAPI - 1/14/2021 - BITWORKS GmbH,CRR Retail Renewal,W507524,890,890,890,1/14/2021,Tara Ubbens,Retail - Other
"W507597 RENAPI - 1/18/2021 - Silver Hill Technology, Inc",CRR Retail Renewal,W507597,445,445,445,1/15/2021,Tara Ubbens,Retail - Other
RENAPI - 2/11/2021 - Duinker Automatisering B.V.,CRR Retail Renewal,S508401,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 2/3/2021 - RockTree Logistics Pte. Ltd,CRR Retail Renewal,S508977,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 2/2/2021 - Stroma Solutions,CRR Retail Renewal,S508406,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 1/25/2021 - RMJ Clinical Solutions Ltd,CRR Retail Renewal,S508219,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 12/31/2020 - Caltech Surveys Ltd,CRR Retail Renewal,S508011,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 1/9/2021 - Vista LifeSciences,CRR Retail Renewal,S508008,890,890,890,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 1/15/2021 - Seaboard Foods,CRR Retail Renewal,S507991,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Trend Logic,CRR Retail Renewal,S508975,295,295,295,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Universal Engineering Sciences Inc,CRR Retail Renewal,S508399,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
RENAPI - 12/17/2020 - King Gates Srl,CRR Retail Renewal,S507996,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
W507648 REN 2/26/2021 Grinsens  - Retail,CRR Retail Renewal,W507648,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
W507805 RENAPI - 1/19/2021 - JDS Uniphase Corporation / VIAVI Solutions Inc.,CRR Retail Renewal,W507805,445,445,445,1/18/2021,Tara Ubbens,Retail - Other
RENAPI - 1/19/2021 - SBE Group,CRR Retail Renewal,S508014,1335,1335,1335,1/19/2021,Tara Ubbens,Retail - Other
RENAPI - 12/31/2020 - Abona Deutschland GmbH,CRR Retail Renewal,S508001,890,890,890,1/19/2021,Tara Ubbens,Retail - Other
RENAPI - 12/31/2020 - CrimsonLogic Pte Ltd,CRR Retail Renewal,S508012,445,445,445,1/19/2021,Tara Ubbens,Retail - Other
W507883 RENAPI - 1/31/2021 - BHZP GmbH,CRR Retail Renewal,W507883,445,445,445,1/19/2021,Tara Ubbens,Retail - Other
W507893 RENAPI - 1/20/2021 - North Houston Pole Line,CRR Retail Renewal,W507893,445,445,445,1/19/2021,Tara Ubbens,Retail - Other
RENAPI - 12/21/2020 - MB3M SARL,CRR Retail Renewal,S508066,445,445,445,1/20/2021,Tara Ubbens,Retail - Other
RENAPI - 1/22/2021 - Advent Intermodal Solutions,CRR Retail Renewal,S508097,445,445,445,1/20/2021,Tara Ubbens,Retail - Other
RENAPI - 1/24/2021 - Core Associates,CRR Retail Renewal,W508004,445,445,445,1/20/2021,Tara Ubbens,Retail - Other
W508173 REN 1/18/2021 Corim Solutions - Retail,CRR Retail Renewal,W508173,445,445,445,1/22/2021,Tara Ubbens,Retail - Other
REN 2/4/2021 Sole Supports Inc - Retail,CRR Retail Renewal,S508767,445,445,445,1/22/2021,Tara Ubbens,Retail - Other
W508370 RENAPI - 1/27/2021 - Linea Computers Srl,CRR Retail Renewal,W508370,445,445,445,1/25/2021,Tara Ubbens,Retail - Other
REN 2/10/2021 GESCGOCOM - Retail,CRR Retail Renewal,S508595,445,445,445,1/26/2021,Tara Ubbens,Retail - Other
REN 2/24/2021 Ids & Unitelm Srl - Retail,CRR Retail Renewal,S508592,445,445,445,1/26/2021,Tara Ubbens,Retail - Other
W508553 RENAPI - 1/10/2021 - Ascaion AG,CRR Retail Renewal,W508553,445,445,445,1/27/2021,Tara Ubbens,Retail - Other
W508555 RENAPI - 1/29/2021 - Webstep AS,CRR Retail Renewal,W508555,445,445,445,1/27/2021,Tara Ubbens,Retail - Other
W508587 RENAPI - 1/18/2021 - Luvicom,CRR Retail Renewal,W508587,445,445,445,1/27/2021,Tara Ubbens,Retail - Other
REN 2/26/2021 Maxim Crane Works - Retail,CRR Retail Renewal,S508674,445,445,445,1/27/2021,Tara Ubbens,Retail - Other
RENAPI - 2/3/2021 - Maximum Farming powered by Ag Spectrum Company,CRR Retail Renewal,S508777,445,445,445,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 1/3/2021 - Health Plan of San Joaquin (HPSJ),CRR Retail Renewal,S508740,445,445,445,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 2/22/2021 - Medialogix. Ltd,CRR Retail Renewal,S508705,445,445,445,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - UNISA-University of South Australia,CRR Retail Renewal,S508757,1335,1335,1335,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Westat,CRR Retail Renewal,S508810,890,890,890,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 1/23/2021 - Incitec Pivot,CRR Retail Renewal,S508758,445,445,445,1/28/2021,Tara Ubbens,Retail - Other
W508642 RENAPI - 1/29/2021 - ELHT - East Lancashire Hospitals NHS Trust,CRR Retail Renewal,W508642,445,445,445,1/28/2021,Tara Ubbens,Retail - Other
RENAPI - 2/8/2021 - Richard Davies Investor Relations,CRR Retail Renewal,S508814,890,890,890,1/29/2021,Tara Ubbens,Retail - Other
RENAPI - 2/11/2021 - Web Wizards,CRR Retail Renewal,S508790,445,445,445,1/29/2021,Tara Ubbens,Retail - Other
W508736 RENAPI - 1/3/2021 - Ceta Insurance,CRR Retail Renewal,W508736,445,445,445,1/29/2021,Tara Ubbens,Retail - Other
REN 2/6/2021 John Hancock - Retail,CRR Retail Renewal,S508797,445,445,445,1/29/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - AIMS International,CRR Retail Renewal,S508985,445,445,445,1/29/2021,Tara Ubbens,Retail - Other
W508920 RENAPI - 2/7/2021 - Oilfield Data Services,CRR Retail Renewal,W508920,445,445,445,1/31/2021,Tara Ubbens,Retail - Other
RENAPI - 1/22/2021 - Longines Watches,CRR Retail Renewal,S509149,445,445,445,2/2/2021,Tara Ubbens,Retail - Other
RENAPI - 1/22/2021 - Hyster Yale Group,CRR Retail Renewal,S509148,1335,1335,1335,2/2/2021,Tara Ubbens,Retail - Other
RENAPI - 1/3/2021 - Dr. Starke Managementsysteme,CRR Retail Renewal,S509154,445,445,445,2/2/2021,Tara Ubbens,Retail - Other
RENAPI - 2/8/2021 - SMS Labruyere,CRR Retail Renewal,S509236,890,890,890,2/3/2021,Tara Ubbens,Retail - Other
RENAPI - 1/20/2021 - Pursue Health LLC,CRR Retail Renewal,S509237,445,445,445,2/3/2021,Tara Ubbens,Retail - Other
RENAPI - 1/8/2021 - Assist Digital,CRR Retail Renewal,S509238,445,445,445,2/3/2021,Tara Ubbens,Retail - Other
REN 2/27/2021 Assist Digital - Retail,CRR Retail Renewal,S509240,445,445,445,2/3/2021,Tara Ubbens,Retail - Other
RENAPI - 2/5/2021 - Beecher Carlson,CRR Retail Renewal,W509291,445,445,445,2/4/2021,Tara Ubbens,Retail - Other
RENAPI - 1/27/2021 - Naqel Express,CRR Retail Renewal,S509284,445,445,445,2/4/2021,Tara Ubbens,Retail - Other
W509264 RENAPI - 2/1/2021 - HMSWeb Tecnologia da Informação Ltda,CRR Retail Renewal,W509264,890,890,890,2/4/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - GLASER -isb cad,CRR Retail Renewal,S511438,6007.5,6007.5,6007.5,2/5/2021,Tara Ubbens,Retail - Other
W509436 RENAPI - 2/2/2021 - Advellence Solutions AG,CRR Retail Renewal,W509436,445,445,445,2/6/2021,Tara Ubbens,Retail - Other
W509583 REN 2/7/2021 Navegate - Retail,CRR Retail Renewal,W509583,445,445,445,2/8/2021,Tara Ubbens,Retail - Other
REN 2/7/2021 GCTS Testing Systems - Retail,CRR Retail Renewal,S509742,445,445,445,2/9/2021,Tara Ubbens,Retail - Other
REN 2/6/2021 Styrkelabbet AB - Retail,CRR Retail Renewal,S509683,295,295,295,2/9/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Material Handling Systems,CRR Retail Renewal,S509686,890,890,890,2/9/2021,Tara Ubbens,Retail - Other
"W509662 RENAPI - 1/23/2021 - F&W Forestry Services, Inc",CRR Retail Renewal,W509662,445,445,445,2/9/2021,Tara Ubbens,Retail - Other
RENAPI - 2/28/2021 - Georgia Public Service Commission,CRR Retail Renewal,S509678,1335,1335,1335,2/9/2021,Tara Ubbens,Retail - Other
REN 2/19/2021 Mahuta Digital - Retail,CRR Retail Renewal,S509724,445,445,445,2/9/2021,Tara Ubbens,Retail - Other
"REN 3/10/2021 Henkels & McCoy, Inc. - Retail",CRR Retail Renewal,S509744,445,445,445,2/10/2021,Tara Ubbens,Retail - Other
REN 5/8/2021 Bloomberg L.P. via Insight-Renewal Split,Maintenance REN Split,S509750,1895.25,,6890.25,2/10/2021,Tara Ubbens,Retail - Other
RENAPI - 1/21/2021 - ProjectSoft HK a.s.,CRR Retail Renewal,S509746,445,445,445,2/10/2021,Tara Ubbens,Retail - Other
RENAPI - 2/18/2021 - Pipeline Srl,CRR Retail Renewal,S509906,890,890,890,2/11/2021,Tara Ubbens,Retail - Other
RENAPI - 1/14/2021 - SMS Digital GmbH,CRR Retail Renewal,S509820,445,445,445,2/11/2021,Tara Ubbens,Retail - Other
RENAPI - 1/24/2021 - Smooth Fusion,CRR Retail Renewal,S509821,445,445,445,2/11/2021,Tara Ubbens,Retail - Other
W509880 REN 2/24/2021 TQG Systemberatung GmbH - Retail,CRR Retail Renewal,W509880,445,445,445,2/12/2021,Tara Ubbens,Retail - Other
RENAPI - 1/24/2021 - SES Techcom Services,CRR Retail Renewal,S510192,890,890,890,2/15/2021,Tara Ubbens,Retail - Other
W510226 RENAPI - 1/30/2021 - Cambridge Business Initiatives,CRR Retail Renewal,W510226,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
W509292 - REN 2/6/2022 Beecher Carlson - File Format Subscription,CRR Retail Renewal,W509292,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
REN 2/24/2021 28 Lightbulbs - Retail,CRR Retail Renewal,S510286,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
REN 2/25/2021 Genetic Performance Solutions LLC - Retail,CRR Retail Renewal,S510383,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
"REN 3/12/2021 Wick Buildings, LLC - Retail",CRR Retail Renewal,S510389,890,890,890,2/17/2021,Tara Ubbens,Retail - Other
REN 3/1/2021 Elliott Electric Supply - Retail,CRR Retail Renewal,S511045,890,890,890,2/17/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Skillweb,CRR Retail Renewal,S510468,445,445,445,2/18/2021,Tara Ubbens,Retail - Other
RENAPI - 1/31/2021 - Open office pty ltd,CRR Retail Renewal,S510469,445,445,445,2/18/2021,Tara Ubbens,Retail - Other
W510378 RENAPI - 1/19/2021 - HUVRData,CRR Retail Renewal,W510378,445,445,445,2/18/2021,Tara Ubbens,Retail - Other
W510379 REN 1/20/2022 HUVRData - Retail,CRR Retail Renewal,W510379,445,445,445,2/19/2021,Tara Ubbens,Retail - Other
REN 2/4/2021 The Lubrizol Corporation - Retail - CRR Split,CRR Retail Renewal,S510455,445,445,1440,2/19/2021,Tara Ubbens,Retail - Other
W510711 REN 2/5/2021 Meilleurtauxsolutions - Retail,CRR Retail Renewal,W510711,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 2/27/2021 - Notastic GmbH,CRR Retail Renewal,S510872,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
W510676 RENAPI - 1/31/2021 - Options Informatique,CRR Retail Renewal,W510676,1780,1780,1780,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 1/30/2021 - AutoNation via ComponentSource,CRR Retail Renewal,C487333,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 1/23/2021 - American Recovery Services,CRR Retail Renewal,S510744,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 2/28/2021 - Ramboll,CRR Retail Renewal,S510873,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 2/28/2021 - Origo,CRR Retail Renewal,S510876,890,890,890,2/22/2021,Tara Ubbens,Retail - Other
RENAPI - 3/12/2021 - Gravic Inc. via ComponentSource,CRR Retail Renewal,C487925,445,445,445,2/23/2021,Tara Ubbens,Retail - Other
RENAPI - 2/7/2021 - Papiers White Birch,CRR Retail Renewal,S511033,445,445,445,2/24/2021,Tara Ubbens,Retail - Other
RENAPI - 2/28/2021 - Insight Investment,CRR Retail Renewal,S510969,890,890,890,2/24/2021,Tara Ubbens,Retail - Other
RENAPI - 2/28/2021 - MYPOS Technologies Private limited,CRR Retail Renewal,S511133,445,445,445,2/25/2021,Tara Ubbens,Retail - Other
RENAPI - 3/23/2021 - Appion Inc.,CRR Retail Renewal,S511191,585,585,585,2/25/2021,Tara Ubbens,Retail - Other
RENAPI - 2/19/2021 - Swedish Maritime Administration,CRR Retail Renewal,S511236,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
"RENAPI - 2/5/2021 - Wipro Gallagher Solutions, LLC",CRR Retail Renewal,S511381,2225,2225,2225,2/26/2021,Tara Ubbens,Retail - Other
REN 2/4/2021 Sensormate AG - Retail,CRR Retail Renewal,S511205,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 Rimsys - Regulatory Management Software- Retail,CRR Retail Renewal,S511242,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 2-28-21 Trane Technologies,CRR Retail Renewal,S511380,890,890,890,2/26/2021,Tara Ubbens,Retail - Other
W511186 REN 3/6/2021 MAPLES FUND SERVICES - Retail,CRR Retail Renewal,W511186,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/7/2021 eProduct - Retail,CRR Retail Renewal,S511377,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/9/2021 Kennedy Jenks - Retail,CRR Retail Renewal,S511234,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
REN 3/6/2021 Sync-Line - Retail,CRR Retail Renewal,S511235,445,445,445,2/26/2021,Tara Ubbens,Retail - Other
W506896 REN 2/19/2021 Montreal - Retail,CRR Retail Renewal,W506896,295,295,295,1/5/2021,Tara Ubbens,Retail - Other
W507298 RENAPI - 12/27/2020 - ASEF-Asia-Europe Foundation,CRR Retail Renewal,W507298,445,445,445,1/11/2021,Tara Ubbens,Retail - Other
REN 2/13/2021 Dawsongroup Plc - Retail,CRR Retail Renewal,S508980,295,295,295,1/16/2021,Tara Ubbens,Retail - Other
REN 2/20/2021 Yokogawa Electric Corporation - Retail,CRR Retail Renewal,S508123,445,445,445,1/16/2021,Tara Ubbens,Retail - Other
W507696 REN 5/11/2021 Munters Israel - Retail,CRR Retail Renewal,W507696,445,445,445,1/17/2021,Tara Ubbens,Retail - Other
REN 1/22/2021 Westinghouse - Retail,CRR Retail Renewal,S508021,900,900,900,1/20/2021,Tara Ubbens,Retail - Other
REN 3/15/2021 Sync1 Systems - Retail,CRR Retail Renewal,S509325,3000,3000,3000,2/4/2021,Tara Ubbens,Retail - Other
REN 2/18/2021 Individual Health Systems AS  - Retail,CRR Retail Renewal,S510874,445,445,445,2/22/2021,Tara Ubbens,Retail - Other
"REN 2/14/2021 Dorae, Inc. - Retail",CRR Retail Renewal,S508228,445,445,445,1/20/2021,Tara Ubbens,Retail - Other
REN 2/11/2021 Travis county - Retail,CRR Retail Renewal,S508431,890,890,890,1/22/2021,Tara Ubbens,Retail - Other
REN 2/14/2021 Iver AB - Retail,CRR Retail Renewal,S508509,445,445,445,1/25/2021,Tara Ubbens,Retail - Other
W507965 REN 2/12/2021 MEDICALLConcept - Retail,CRR Retail Renewal,W507965,445,445,445,1/20/2021,Tara Ubbens,Retail - Other
W508409 RENAPI - 1/17/2021 - The Cotswold Group,CRR Retail Renewal,W508409,445,445,445,1/25/2021,Tara Ubbens,Retail - Other
W508615 REN 2/12/2021 Royal Agricultural Society of NSW - Retail,CRR Retail Renewal,W508615,445,445,445,1/27/2021,Tara Ubbens,Retail - Other
"W509188 REN 3/21/2021 Exalogic, s.r.o. - Retail",CRR Retail Renewal,W509188,445,445,445,2/3/2021,Tara Ubbens,Retail - Other
W509257 REN 2/25/2021 oho360 GmbH - Retail,CRR Retail Renewal,W509257,445,445,445,2/4/2021,Tara Ubbens,Retail - Other
REN 2/10/2021 Centredoc - Retail,CRR Retail Renewal,S509813,890,890,890,2/10/2021,Tara Ubbens,Retail - Other
REN 2/25/2021 Porsche - Retail,CRR Retail Renewal,C487962,445,445,445,2/24/2021,Tara Ubbens,Retail - Other
REN 2/10/2021 eRetail Cybertech Pvt Ltd - Retail,CRR Retail Renewal,S509301,445,445,445,2/4/2021,Tara Ubbens,Retail - Other
W509757 REN 2/16/2021 Element Industrial Solutions Inc. - Retail,CRR Retail Renewal,W509757,445,445,445,2/10/2021,Tara Ubbens,Retail - Other
REN 2/15/2021 Integrityone Partners - Retail,CRR Retail Renewal,S509830,445,445,445,2/10/2021,Tara Ubbens,Retail - Other
REN 3/13/2021 G team sro - Retail,CRR Retail Renewal,S509909,445,445,445,2/11/2021,Tara Ubbens,Retail - Other
REN 2/21/2021 Cantaluppi & Hug AG - Retail,CRR Retail Renewal,S510394,445,445,445,2/17/2021,Tara Ubbens,Retail - Other
REN 2/21/2021 optengo - Retail,CRR Retail Renewal,S510875,445,445,445,2/23/2021,Tara Ubbens,Retail - Other
REN 1/30/2021 CNAO Foundation - Retail via ComponentSource,CRR Retail Renewal,C487172,222.5,222.5,222.5,2/17/2021,Tara Ubbens,Retail - Other
